Course,Daytime evening attendance,Displaced,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,Curricular units 1st sem enrolled,Curricular units 1st sem approved,Curricular units 1st sem grade,Curricular units 2nd sem enrolled,Curricular units 2nd sem approved,Curricular units 2nd sem grade,Target
11,1,0,0,1,1,0,21,6,6,12.6666666666667,6,5,11.4,2
11,1,0,0,1,1,0,19,6,5,10.8,6,2,10.5,1
12,1,0,0,1,1,0,20,7,5,12.8785714285714,8,7,11.85625,2
6,1,0,0,1,1,0,18,5,0,0.0,5,0,0.0,0
5,1,1,0,1,1,0,18,6,6,12.8333333333333,6,5,11.4,1
9,1,0,1,1,1,1,21,5,5,12.6,5,3,12.8333333333333,1
9,1,1,0,1,1,0,20,5,0,0.0,5,0,0.0,0
7,1,0,0,1,1,1,30,5,0,0.0,5,0,0.0,0
14,1,1,0,1,1,0,19,6,6,14.1666666666667,6,6,14.0,2
9,1,1,0,1,1,0,30,5,5,13.4,5,4,13.25,0
9,1,1,0,1,1,1,22,5,5,11.2,5,4,11.25,2
2,1,1,0,1,1,0,22,0,0,0.0,0,0,0.0,2
5,1,1,1,0,1,0,19,6,6,12.6666666666667,6,5,11.8,0
14,1,1,0,1,1,0,21,5,3,12.3333333333333,5,4,11.25,0
6,1,0,0,1,1,0,21,5,4,12.25,5,5,12.0,2
2,1,1,1,1,1,1,21,0,0,0.0,0,0,0.0,0
9,1,0,0,1,1,0,27,5,3,10.75,5,3,10.3333333333333,0
1,1,1,0,1,1,0,32,7,0,0.0,7,0,0.0,0
14,1,0,1,0,1,0,40,6,0,0.0,6,0,0.0,0
9,1,1,0,1,1,0,20,5,2,14.3333333333333,5,2,12.5,1
8,1,1,0,1,1,0,20,5,2,11.5,5,2,11.5,0
2,1,1,0,1,1,0,18,0,0,0.0,0,0,0.0,2
9,1,0,0,1,1,0,21,5,2,10.5,5,0,0.0,0
14,1,0,0,1,1,0,18,6,6,13.5,6,0,0.0,0
4,1,0,0,1,1,0,19,6,1,11.0,6,0,0.0,1
5,1,0,0,0,1,0,30,6,1,10.0,6,0,0.0,0
4,1,0,0,1,1,0,29,6,0,0.0,6,0,0.0,0
7,1,1,1,1,1,0,18,5,1,12.0,5,3,10.6666666666667,0
14,1,1,0,1,1,1,18,5,4,12.25,5,5,12.2,0
4,1,0,0,1,1,0,22,10,5,11.4,7,6,11.6666666666667,0
17,0,1,0,0,1,0,27,5,0,0.0,5,0,0.0,0
14,1,1,0,1,1,0,20,6,4,14.25,6,5,14.0,2
3,0,0,0,1,1,0,42,12,11,14.4545454545455,11,10,14.2,2
4,1,0,1,1,1,0,21,12,12,14.5384615384615,12,12,14.4615384615385,2
12,1,0,0,1,1,0,23,7,6,12.7333333333333,8,7,11.95,2
5,1,1,0,1,1,0,21,12,5,13.2,12,4,13.5,0
2,1,1,0,1,1,0,19,0,0,0.0,0,0,0.0,2
10,1,0,0,1,1,1,40,6,6,12.3333333333333,6,4,12.75,0
9,1,0,0,1,1,0,22,9,5,11.2,9,7,11.25,0
12,1,1,0,1,1,0,19,7,6,13.2,7,6,13.2,2
7,1,0,0,1,1,1,24,5,5,11.8333333333333,5,4,14.0,1
11,1,0,0,1,1,0,21,6,5,11.3333333333333,6,2,11.5,1
7,1,1,0,1,1,0,18,5,5,13.6,5,5,14.6,2
7,1,0,0,1,1,0,18,5,0,0.0,5,2,11.5,0
14,1,0,0,1,1,0,24,6,5,12.8571428571429,6,5,13.6666666666667,0
7,1,0,0,1,1,1,28,5,3,14.3333333333333,5,5,12.4285714285714,1
14,1,1,0,1,0,1,19,6,5,13.5,6,6,14.0,2
6,1,0,0,1,0,0,28,6,6,14.4285714285714,6,4,15.6,1
16,1,1,0,1,0,0,18,6,0,0.0,6,0,0.0,0
2,1,1,0,0,0,0,19,0,0,0.0,0,0,0.0,2
12,1,1,0,1,0,1,19,8,8,12.82875,8,8,12.82875,2
8,1,1,0,1,0,0,21,5,0,0.0,5,4,13.75,2
12,1,1,1,1,0,0,18,7,0,0.0,8,0,0.0,0
5,1,1,0,1,0,0,19,6,6,14.6666666666667,6,6,13.1666666666667,2
12,1,1,0,1,0,0,19,8,7,13.9371428571429,8,7,13.9371428571429,2
5,1,1,0,1,0,0,20,12,10,14.7,12,12,14.5833333333333,2
15,1,1,0,1,0,0,18,6,6,11.6666666666667,6,5,12.2,2
12,1,1,0,1,0,0,20,7,6,14.85,7,6,14.85,2
6,1,0,0,1,0,0,26,5,1,12.0,5,0,0.0,0
12,1,1,0,1,0,0,18,7,7,13.6875,8,8,15.6222222222222,0
3,0,0,0,1,0,0,58,6,5,12.4,6,5,11.6,2
12,1,0,0,1,0,0,18,7,7,13.398,8,8,13.5425,2
6,1,1,0,1,0,0,20,6,5,11.8,6,4,12.0,1
17,0,0,0,1,0,0,20,5,0,0.0,5,0,0.0,0
9,1,1,0,1,0,0,29,15,13,11.7692307692308,14,14,11.9285714285714,2
10,1,0,1,0,0,0,27,6,0,0.0,5,0,0.0,0
6,1,1,0,1,0,1,21,6,6,13.2857142857143,6,6,13.0,2
10,1,0,0,1,0,1,20,6,6,11.6666666666667,6,6,11.1666666666667,2
10,1,0,0,1,0,1,19,6,6,11.5,6,5,12.2,2
12,1,1,0,1,0,1,22,7,6,13.0816666666667,8,6,13.15,2
5,1,1,0,1,0,1,19,6,6,12.6666666666667,6,6,13.0,2
15,1,1,1,0,0,0,19,6,3,11.3333333333333,6,0,0.0,0
16,1,1,0,1,0,0,23,6,5,13.6,6,5,11.6,1
15,1,1,0,1,0,1,18,6,6,13.1666666666667,6,5,13.2,0
8,1,0,0,1,0,0,19,6,0,0.0,6,0,0.0,0
4,1,1,0,1,0,0,20,6,5,11.6666666666667,6,5,12.6,2
10,1,1,0,1,0,1,19,6,6,13.5,6,6,13.4285714285714,2
6,1,1,1,0,0,1,26,6,0,0.0,6,0,0.0,0
10,1,1,0,1,0,1,18,6,6,13.1666666666667,6,6,14.1428571428571,2
6,1,1,1,1,0,0,29,5,4,12.5,5,2,12.5,0
4,1,1,0,0,0,0,20,6,6,13.375,6,6,13.0,2
5,1,1,0,1,0,0,19,6,6,13.1666666666667,6,6,12.6666666666667,2
6,1,1,0,1,0,0,23,6,4,13.4,6,2,13.5,1
13,1,0,0,1,0,0,25,7,3,13.0,8,3,11.6666666666667,1
12,1,1,0,1,0,0,18,8,7,13.1542857142857,8,7,13.1542857142857,2
5,1,1,0,1,0,1,19,6,6,12.8333333333333,6,6,12.8333333333333,2
16,1,1,0,1,0,0,18,7,7,12.1428571428571,7,7,13.1428571428571,2
12,1,1,0,1,0,1,19,7,5,13.34,7,6,12.3857142857143,1
3,0,0,0,1,0,0,36,10,4,13.0,9,4,13.75,0
4,1,0,0,1,1,1,20,6,3,12.0,6,3,11.6666666666667,1
2,1,1,0,1,1,0,20,0,0,0.0,0,0,0.0,0
10,1,1,0,1,1,0,18,6,5,11.0,6,0,0.0,0
4,1,0,0,1,1,0,19,6,5,11.5,6,6,11.3333333333333,1
10,1,1,1,0,1,0,20,9,3,13.3333333333333,6,2,12.5,0
12,1,1,0,1,1,0,18,7,7,14.5944444444444,8,8,13.472,2
8,1,1,1,1,1,0,20,6,4,11.0,6,3,10.6666666666667,0
7,1,1,1,0,1,0,24,5,0,0.0,5,0,0.0,0
15,1,1,0,1,1,0,19,6,0,0.0,6,0,0.0,0
7,1,1,0,1,1,0,18,5,1,12.0,5,2,12.0,0
7,1,1,0,1,1,0,18,5,5,14.0,5,5,13.2,2
11,1,0,0,1,1,0,18,6,6,13.5714285714286,6,5,11.8,2
14,1,1,0,1,1,0,22,6,0,0.0,6,0,0.0,0
14,1,0,0,1,1,0,19,6,6,14.25,6,6,13.8571428571429,2
6,1,1,1,0,0,0,32,6,0,0.0,6,0,0.0,0
16,1,1,0,1,0,1,21,6,0,0.0,6,0,0.0,0
12,1,1,0,1,0,1,19,8,7,13.5428571428571,8,7,13.5428571428571,2
3,0,0,0,1,0,1,39,9,9,13.1111111111111,7,7,11.7142857142857,2
3,0,1,0,1,0,0,30,9,9,12.6666666666667,7,7,12.1428571428571,2
9,1,1,0,1,0,0,18,5,4,10.75,5,2,10.0,0
17,0,1,0,1,0,0,38,10,4,10.75,10,2,10.0,0
5,1,1,0,1,0,0,20,6,6,13.6666666666667,6,6,13.3333333333333,2
3,0,0,0,1,0,0,55,6,6,13.8333333333333,6,6,12.8333333333333,2
5,1,0,0,1,0,0,53,18,17,13.1764705882353,18,16,13.0,0
3,0,0,0,1,0,0,54,6,4,12.75,6,5,12.6,0
12,1,1,0,1,0,1,18,7,5,12.86,7,5,12.86,1
3,0,0,1,0,0,0,44,8,4,12.0,7,4,12.0,0
10,1,1,0,1,0,0,28,11,9,11.6666666666667,11,9,12.5555555555556,2
3,0,0,0,1,0,0,37,14,14,16.5,11,11,16.9090909090909,2
10,1,1,0,1,0,0,20,10,9,12.3333333333333,7,7,11.7777777777778,2
12,1,1,0,1,0,0,18,7,7,12.59125,8,7,12.82,1
10,1,1,0,1,1,0,19,6,4,11.5,6,3,11.0,0
4,1,1,0,1,1,1,23,18,18,11.8947368421053,13,13,12.9230769230769,2
10,1,0,0,1,1,0,22,6,0,0.0,6,0,0.0,0
11,1,0,0,0,1,0,24,6,0,0.0,6,0,0.0,0
4,1,1,0,1,1,0,22,6,5,13.0,6,2,11.5,1
4,1,0,0,1,1,0,26,6,0,0.0,6,0,0.0,0
15,1,1,0,1,1,0,18,6,6,15.1666666666667,6,6,14.8333333333333,2
8,1,0,0,1,1,0,24,6,4,11.75,6,2,13.5,0
7,1,1,0,1,1,0,18,5,0,0.0,5,1,15.0,1
2,1,1,0,1,1,0,26,0,0,0.0,0,0,0.0,0
11,1,0,0,1,1,0,27,6,3,11.3333333333333,6,3,14.75,0
4,1,1,0,1,1,1,20,6,5,12.6,6,5,13.2,2
7,1,1,0,1,1,0,19,5,0,0.0,5,1,14.0,0
6,1,0,0,1,1,1,18,6,6,15.5,6,4,15.5,0
12,1,1,0,1,1,0,18,8,7,12.3657142857143,8,7,12.3657142857143,2
14,1,1,0,1,1,0,19,6,5,13.2,6,5,13.25,1
5,1,1,0,1,1,0,34,12,7,11.4285714285714,12,7,11.8571428571429,1
10,1,1,0,1,1,0,19,6,0,0.0,6,0,0.0,0
15,1,0,0,1,1,1,19,6,4,14.0,6,6,12.3333333333333,2
4,1,0,0,1,1,0,30,12,3,12.0,12,5,11.8,0
15,1,0,0,0,1,0,22,4,0,0.0,5,3,12.0,0
9,1,0,0,0,1,0,19,5,4,10.0,5,3,11.3333333333333,0
9,1,0,0,1,1,0,21,5,1,10.0,5,1,10.0,0
2,1,1,0,0,1,0,22,0,0,0.0,0,0,0.0,0
11,1,0,0,1,1,1,19,6,6,11.1666666666667,6,3,11.6666666666667,1
10,1,0,0,1,1,0,20,6,4,11.75,6,3,11.3333333333333,1
4,1,1,0,1,1,0,35,6,3,11.75,6,0,0.0,0
9,1,1,0,1,1,0,20,5,1,10.0,5,1,11.0,0
8,1,0,0,1,1,0,21,5,3,14.0,5,5,12.8,2
6,1,0,1,0,1,0,27,5,0,0.0,5,0,0.0,0
15,1,1,0,0,1,0,26,6,3,12.0,6,0,0.0,0
15,1,0,0,0,1,0,20,6,0,0.0,5,0,0.0,0
4,1,0,1,0,1,0,28,10,8,11.8888888888889,8,5,11.6,0
15,1,1,0,1,1,0,19,6,6,13.8333333333333,6,6,13.6666666666667,2
17,0,0,0,0,1,0,47,5,0,0.0,5,0,0.0,0
15,1,0,0,0,1,0,55,6,5,11.4,6,5,12.4,0
4,1,1,0,1,1,0,39,6,0,0.0,6,2,11.0,0
4,1,1,1,1,1,0,35,17,14,10.6428571428571,12,12,10.6666666666667,0
10,1,0,0,0,1,0,32,6,2,11.0,6,0,0.0,0
15,1,1,0,1,1,0,20,6,6,16.8333333333333,6,6,16.6666666666667,2
11,1,0,0,1,1,0,36,6,6,13.5714285714286,6,5,13.2,2
17,0,0,1,1,1,1,34,5,5,14.7142857142857,5,5,14.375,2
14,1,1,0,1,1,0,21,5,0,0.0,5,0,0.0,0
17,0,0,0,1,1,1,42,5,1,10.0,5,1,11.0,0
4,1,0,0,1,1,0,25,6,1,11.0,6,4,11.75,0
15,1,1,0,1,1,1,18,6,1,11.0,6,0,0.0,0
15,1,0,0,1,1,1,18,6,5,12.0,6,6,12.8333333333333,2
10,1,1,0,1,1,0,19,6,6,11.125,6,6,11.8571428571429,2
6,1,0,1,0,1,0,34,6,3,11.3333333333333,6,2,11.5,0
15,1,0,0,1,1,0,20,6,2,12.0,6,0,0.0,0
12,1,0,0,1,1,0,20,7,0,0.0,7,0,0.0,0
12,1,0,0,1,1,0,21,8,7,14.54,8,7,14.54,2
4,1,1,0,1,1,0,19,6,6,12.1666666666667,6,4,13.0,2
6,1,0,1,0,1,0,31,5,4,13.5,5,3,11.6666666666667,0
14,1,0,0,1,1,0,21,6,6,14.75,6,5,14.3333333333333,2
9,1,0,0,1,1,1,20,5,5,12.375,5,5,11.6666666666667,2
12,1,0,0,1,1,0,22,7,6,12.7333333333333,7,6,12.7333333333333,2
5,1,1,0,0,1,0,19,6,4,12.5,6,0,0.0,0
8,1,1,1,0,1,0,41,5,0,0.0,5,0,0.0,0
12,1,1,0,1,1,0,27,7,0,0.0,7,0,0.0,0
12,1,0,0,1,0,0,19,7,7,13.4428571428571,8,7,13.7714285714286,0
12,1,1,0,1,0,1,20,8,8,14.2,8,8,14.2,2
12,1,1,0,1,0,1,19,7,6,13.55,7,6,13.55,2
17,0,0,0,1,0,0,35,5,5,11.6,5,5,11.1666666666667,2
15,1,1,0,1,0,0,22,6,6,13.5714285714286,6,6,15.2857142857143,2
11,1,1,0,1,0,1,20,6,6,13.8333333333333,6,6,15.0,2
14,1,1,1,0,0,0,18,6,4,11.25,6,4,10.8571428571429,0
10,1,1,0,1,0,1,18,6,5,10.2,6,4,11.25,2
12,1,0,0,1,0,0,30,8,7,15.6757142857143,8,7,15.6757142857143,2
10,1,0,1,1,0,1,18,6,6,10.8333333333333,6,6,12.0,2
11,1,1,0,1,0,1,20,6,6,14.5,6,5,15.0,1
10,1,0,0,1,0,1,19,6,4,10.4,6,4,10.75,1
6,1,0,0,1,0,0,19,5,5,13.0,5,5,13.3333333333333,2
13,1,1,0,1,0,1,21,7,7,12.2428571428571,8,8,14.125,2
16,1,1,1,1,0,0,21,7,7,13.0,7,6,12.5,1
14,1,1,0,1,0,0,18,6,6,14.1666666666667,6,6,13.4285714285714,1
9,1,1,0,1,0,1,18,5,4,14.25,5,4,12.5,2
6,1,0,0,0,0,0,35,5,1,12.0,5,2,10.5,0
12,1,1,0,1,0,0,21,7,4,13.25,7,5,13.82,1
12,1,1,0,1,1,1,18,7,6,13.1833333333333,7,6,13.1833333333333,2
5,1,1,0,1,1,0,22,6,1,11.0,6,0,0.0,1
12,1,1,0,1,1,1,20,7,7,11.9725,8,8,12.65125,2
11,1,1,0,1,0,0,34,6,5,12.4,6,5,12.8,2
9,1,0,0,1,0,0,33,8,5,12.6,7,5,11.25,1
12,1,1,0,1,0,1,22,7,6,13.9,7,6,13.9,2
11,1,1,0,1,0,1,20,6,4,11.5,6,3,11.0,1
9,1,0,0,1,0,0,35,5,4,14.2,5,4,11.8571428571429,1
9,1,1,0,0,0,0,39,5,3,10.6666666666667,5,3,10.6666666666667,0
12,1,1,0,0,0,0,19,7,0,0.0,8,0,0.0,0
11,1,0,0,1,0,1,36,6,6,11.0,6,3,11.3333333333333,2
12,1,1,0,1,0,1,21,8,7,13.9571428571429,8,7,13.9571428571429,2
10,1,1,0,1,0,0,22,6,4,12.5,6,3,13.6666666666667,1
10,1,0,1,1,0,1,42,6,6,13.3333333333333,6,6,15.2857142857143,2
7,1,1,0,1,0,0,34,5,0,0.0,5,0,0.0,0
15,1,1,0,1,0,0,20,6,6,11.6666666666667,6,5,11.6,1
3,0,0,0,1,0,0,33,6,6,15.7142857142857,6,6,15.5,2
11,1,1,0,1,0,0,20,6,5,11.0,6,5,11.4,2
14,1,1,1,1,0,0,19,5,4,12.25,5,4,12.75,2
17,0,0,1,1,0,0,34,10,5,12.2,9,8,12.2222222222222,0
9,1,1,0,1,0,0,18,5,5,13.0,5,5,14.0,2
3,0,0,0,1,0,1,24,6,4,12.0,6,6,13.0,2
16,1,1,0,1,0,0,18,6,6,13.3333333333333,6,6,12.3333333333333,2
14,1,1,0,1,0,0,20,5,3,13.0,5,3,13.0,1
12,1,1,0,1,0,0,21,8,7,12.91,8,7,12.91,2
10,1,1,0,1,0,1,19,6,6,11.0,6,3,11.0,2
12,1,0,0,1,0,1,19,7,6,13.58,8,8,12.93625,2
10,1,1,0,1,0,1,18,6,4,12.4,6,6,12.5,2
3,0,0,0,1,0,1,38,9,8,12.8888888888889,7,7,13.0,2
2,1,1,1,1,1,0,21,12,11,11.5454545454545,11,9,11.7,1
9,1,1,0,1,1,0,23,5,1,10.0,5,0,0.0,1
12,1,1,0,1,0,0,19,8,8,14.34125,8,8,14.34125,2
15,1,1,1,0,0,0,18,6,6,14.1428571428571,6,5,12.0,0
2,1,1,0,1,0,1,18,0,0,0.0,0,0,0.0,2
4,1,1,0,1,0,0,24,6,5,11.8,6,4,11.25,1
15,1,0,0,1,0,1,18,6,6,13.3333333333333,6,6,14.1666666666667,2
8,1,1,0,1,0,0,18,6,6,14.5,6,6,12.8571428571429,2
17,0,0,0,1,0,0,26,10,8,12.6666666666667,10,10,13.4,2
9,1,0,1,1,0,0,19,5,1,10.0,5,2,10.0,1
14,1,1,0,1,0,1,19,6,0,0.0,6,0,0.0,0
11,1,0,0,1,0,0,19,6,4,11.0,6,4,12.5,1
8,1,1,1,1,0,0,20,5,2,12.0,5,4,11.0,0
11,1,1,0,1,0,0,22,6,4,10.0,6,2,13.5,1
12,1,1,0,1,0,0,19,7,7,14.2085714285714,8,8,15.1277777777778,2
12,1,1,0,1,0,0,20,7,7,14.3071428571429,8,8,15.0125,2
9,1,0,0,1,0,0,36,5,3,11.0,5,4,13.375,1
16,1,1,0,1,0,0,29,7,0,0.0,6,0,0.0,0
10,1,1,0,1,0,0,19,6,6,12.0,6,4,11.0,2
9,1,0,1,0,0,0,24,5,0,0.0,5,0,0.0,0
4,1,0,1,0,0,0,27,6,0,0.0,6,0,0.0,0
15,1,1,0,1,0,1,18,6,6,13.8571428571429,6,6,14.2857142857143,2
2,1,1,0,1,0,1,18,0,0,0.0,0,0,0.0,2
13,1,1,0,1,0,0,21,7,0,0.0,7,0,0.0,0
14,1,0,0,1,0,1,43,6,5,11.0,6,5,13.0,2
9,1,0,0,1,0,1,18,5,5,13.2,5,5,14.4,2
6,1,1,0,1,0,1,21,6,6,13.5,6,3,15.3333333333333,0
9,1,0,0,1,0,0,26,5,0,0.0,5,0,0.0,0
12,1,1,0,1,0,1,19,8,7,14.2142857142857,8,7,14.2142857142857,2
6,1,0,0,1,0,0,18,5,5,13.0,5,5,12.4,2
15,1,1,0,1,0,0,22,6,2,12.0,6,1,10.0,0
12,1,1,0,1,0,0,27,7,0,0.0,8,0,0.0,0
9,1,1,0,1,0,0,18,5,5,12.8,5,5,12.6,2
6,1,0,0,1,0,0,19,5,4,13.6,5,4,12.2,2
12,1,1,0,1,0,0,18,7,7,13.9714285714286,8,8,15.75,2
6,1,0,0,1,0,1,19,6,6,15.0,6,6,14.8571428571429,2
6,1,0,0,0,0,0,32,6,0,0.0,6,0,0.0,0
12,1,1,0,1,0,0,23,26,26,15.0777777777778,17,17,15.0235294117647,2
12,1,1,0,1,0,0,20,7,6,13.3833333333333,7,6,13.3833333333333,2
2,1,1,1,1,0,0,20,12,12,13.25,11,10,13.0909090909091,2
10,1,1,1,0,0,0,19,6,5,11.7142857142857,6,2,10.6666666666667,0
12,1,1,0,1,0,1,18,8,8,13.01125,8,8,13.01125,2
4,1,0,0,1,0,0,21,6,3,10.6666666666667,6,4,12.0,0
12,1,0,0,1,0,1,20,7,0,0.0,7,0,0.0,1
6,1,1,0,1,0,0,22,6,6,13.0,6,3,12.6666666666667,2
17,0,0,0,1,0,0,26,5,5,12.0,5,5,11.4,2
5,1,1,0,1,0,0,20,6,6,12.1666666666667,6,5,13.8,2
12,1,1,0,1,0,0,19,7,6,11.85,8,7,13.65,2
17,0,0,0,1,0,0,31,5,4,11.0,5,5,11.2,2
12,1,1,1,1,0,1,20,7,7,12.3277777777778,8,8,11.736,2
6,1,1,0,1,0,0,20,5,4,12.0,5,5,13.4285714285714,2
12,1,1,0,1,0,0,21,7,7,14.4285714285714,8,8,14.5111111111111,2
12,1,1,0,1,0,0,18,7,7,13.78,8,8,12.6125,2
12,1,1,0,1,0,1,19,7,6,13.8,7,6,13.8,2
16,1,1,0,1,0,1,18,7,7,14.8571428571429,7,7,15.1428571428571,2
15,1,0,0,1,0,0,40,6,5,13.0,6,5,12.6,1
10,1,0,0,1,0,1,18,6,6,12.1428571428571,6,6,13.3333333333333,2
6,1,1,0,1,0,0,18,6,6,15.6666666666667,6,6,14.8333333333333,2
12,1,1,0,1,0,0,19,7,5,12.5,8,7,12.1666666666667,2
10,1,0,0,1,0,1,19,6,6,12.8333333333333,6,6,13.1666666666667,2
4,1,0,1,0,0,0,28,6,0,0.0,6,0,0.0,0
5,1,1,0,1,0,0,20,6,6,12.5,6,6,12.6666666666667,2
15,1,1,0,1,0,0,18,6,4,11.25,6,5,13.0,2
12,1,1,0,1,0,0,18,7,6,15.25,7,6,15.25,2
6,1,1,0,1,0,1,20,5,5,14.0,5,3,12.0,2
10,1,0,1,1,0,0,28,16,13,12.0769230769231,13,11,12.0909090909091,2
16,1,0,0,1,0,0,23,16,16,14.625,10,9,14.8888888888889,2
16,1,1,0,1,0,0,19,7,4,10.5,7,2,10.5,0
10,1,1,0,1,0,1,18,6,6,12.8333333333333,6,6,12.1666666666667,2
15,1,0,1,0,0,1,20,6,6,12.5,6,5,11.8,2
2,1,1,0,1,0,0,20,12,12,11.2307692307692,11,9,12.7777777777778,2
17,0,0,0,1,0,0,27,5,2,10.5,5,0,0.0,0
16,1,1,0,1,0,0,18,6,3,12.0,6,2,12.0,0
13,1,0,0,1,0,1,37,7,7,10.9857142857143,8,8,12.3,2
12,1,0,0,0,0,0,42,7,5,12.62,7,3,14.1666666666667,0
12,1,1,0,1,0,0,20,7,6,13.0,8,8,14.2125,0
7,1,0,0,0,1,0,34,5,0,0.0,5,0,0.0,0
7,1,1,0,1,1,0,22,5,0,0.0,5,0,0.0,0
11,1,0,0,1,1,0,39,6,6,13.5,6,6,13.3333333333333,2
12,1,1,0,1,1,1,18,7,6,13.5166666666667,7,6,13.5166666666667,2
5,1,1,0,1,1,1,21,6,6,13.1666666666667,6,6,13.2857142857143,2
6,1,0,0,1,1,0,34,6,0,0.0,6,0,0.0,0
4,1,0,0,1,1,1,22,6,6,13.125,6,6,13.0,2
4,1,0,0,1,1,0,31,6,3,14.4,6,0,0.0,0
16,1,1,0,0,1,0,19,6,4,12.0,6,0,0.0,0
11,1,0,0,1,1,0,19,5,0,0.0,5,0,0.0,0
13,1,0,0,1,1,0,31,7,0,0.0,7,0,0.0,0
9,1,1,0,1,0,0,19,5,3,10.8,5,3,10.5,1
14,1,0,0,1,0,0,30,6,0,0.0,6,0,0.0,0
12,1,1,0,1,0,1,20,7,7,16.1314285714286,8,8,15.5222222222222,2
12,1,1,0,1,0,1,18,7,7,14.8385714285714,8,8,14.8,2
17,0,0,0,1,0,0,31,5,3,10.3333333333333,5,3,12.0,0
11,1,1,0,1,0,0,19,6,3,12.0,6,4,11.25,0
3,0,0,0,1,0,1,43,6,0,0.0,5,0,0.0,0
11,1,1,0,1,0,1,20,6,6,13.1666666666667,6,6,14.0,2
12,1,1,0,1,0,1,19,8,8,13.9475,8,8,13.9475,2
14,1,0,0,1,0,0,22,5,3,11.3333333333333,5,0,0.0,0
3,0,0,0,1,0,0,26,8,7,12.75,7,7,12.2857142857143,2
9,1,1,0,1,0,1,19,5,5,12.6,5,5,11.25,2
12,1,1,0,1,0,0,29,8,6,12.25,8,6,12.25,0
13,1,0,0,1,0,0,20,7,0,0.0,7,2,11.6666666666667,1
17,0,0,0,1,0,1,38,5,5,11.0,5,5,11.4,1
4,1,0,0,1,0,0,41,12,12,11.8333333333333,12,9,12.7,2
12,1,1,0,1,0,0,19,8,6,13.0666666666667,8,6,13.0666666666667,0
5,1,0,1,1,0,0,19,6,6,13.8333333333333,6,6,13.875,2
12,1,0,0,1,0,0,43,7,3,13.8333333333333,7,0,0.0,0
8,1,1,0,1,0,0,19,5,5,11.8,5,5,13.2,2
2,1,1,0,1,1,1,19,12,12,13.3333333333333,11,10,12.8181818181818,1
12,1,1,0,1,1,0,18,8,8,13.74625,8,8,13.74625,2
2,1,1,0,1,1,0,19,0,0,0.0,0,0,0.0,0
3,0,0,0,1,1,0,38,6,0,0.0,6,0,0.0,0
8,1,1,0,1,1,0,37,6,0,0.0,6,0,0.0,0
14,1,1,0,1,0,1,26,6,6,13.3333333333333,6,5,14.5,2
10,1,1,0,1,0,1,21,6,1,10.0,6,5,11.4,1
6,1,1,0,1,0,1,18,6,6,15.6666666666667,6,6,15.2857142857143,2
16,1,0,0,1,0,0,18,7,7,11.8571428571429,7,7,11.8571428571429,2
6,1,0,0,1,0,0,18,5,5,14.5,5,5,13.6,2
10,1,0,0,1,0,0,19,6,6,12.1666666666667,6,6,13.7142857142857,2
15,1,1,0,1,0,0,18,6,5,12.6,6,6,12.0,2
12,1,1,0,1,0,0,18,8,7,12.2857142857143,8,7,12.2857142857143,1
10,1,0,1,1,0,1,19,6,6,12.6666666666667,6,6,13.0,2
12,1,0,0,1,0,0,19,7,0,0.0,8,0,0.0,0
11,1,1,0,1,0,1,18,6,6,12.8571428571429,6,4,13.0,2
12,1,0,0,1,0,0,18,8,7,13.9,8,7,13.9,2
12,1,1,0,1,0,1,20,8,7,13.8171428571429,8,7,13.8171428571429,2
13,1,0,0,1,0,1,22,7,6,13.3142857142857,8,7,12.875,2
8,1,0,0,1,0,0,18,6,0,0.0,6,0,0.0,0
11,1,1,0,1,0,1,19,6,6,12.1666666666667,6,6,12.1666666666667,2
11,1,1,0,0,0,1,20,6,4,11.25,6,3,11.3333333333333,0
5,1,0,0,1,0,0,19,6,5,12.4,6,6,12.75,1
15,1,1,0,1,0,1,20,6,6,14.6666666666667,6,6,14.5714285714286,2
6,1,0,0,1,0,0,28,6,4,12.0,6,4,12.0,0
6,1,0,0,1,0,0,19,6,6,14.0,6,3,12.6666666666667,2
4,1,0,0,1,0,0,22,6,6,12.5714285714286,6,4,13.6666666666667,1
6,1,1,0,1,0,0,19,6,6,15.5384615384615,6,6,12.625,2
15,1,1,0,0,0,0,18,6,0,0.0,6,0,0.0,0
8,1,1,0,1,0,0,18,6,6,15.0,6,6,14.8333333333333,2
8,1,1,0,1,0,0,22,5,4,12.25,5,5,13.2857142857143,2
6,1,0,0,1,0,0,20,11,11,15.6923076923077,9,9,15.5555555555556,2
17,0,0,0,1,0,1,24,5,5,12.2857142857143,5,5,12.75,2
2,1,1,1,1,0,0,22,17,12,11.8333333333333,17,11,11.25,1
3,0,0,0,1,0,0,20,6,6,12.1666666666667,6,5,14.0,1
13,1,1,0,1,0,1,20,7,7,11.8888888888889,8,8,11.95625,2
3,0,0,0,0,0,0,35,6,0,0.0,6,0,0.0,0
14,1,0,0,1,0,1,18,5,5,11.8,5,5,12.6,2
10,1,1,0,1,0,0,19,6,6,11.1666666666667,6,6,11.6666666666667,2
12,1,0,0,1,0,0,18,7,7,14.0571428571429,8,8,14.6,2
11,1,1,0,1,0,0,18,6,4,11.75,6,4,10.0,0
10,1,0,0,1,0,0,31,6,6,13.1666666666667,6,6,13.0,1
10,1,0,0,1,0,1,19,6,6,13.5,6,6,14.0,2
